datetime,open,high,low,close
2023-01-03 11:00:00,16719.4707,16730.88086,16710.23047,16716.57031
2023-01-03 12:00:00,16715.33984,16721.91016,16698.19922,16700.17969
2023-01-03 13:00:00,16701.41016,16735.24023,16701.41016,16721.42969
2023-01-03 14:00:00,16718.91992,16765.90039,16646.84961,16654.86914
2023-01-03 15:00:00,16655.51953,16676.49023,16615.53906,16669.32031
2023-01-03 16:00:00,16670.98047,16679.39062,16609.98047,16611.73047
2023-01-03 17:00:00,16616.9707,16636.82031,16602.03906,16621.42969
2023-01-03 18:00:00,16623.51953,16646.40039,16620.85938,16637.07031
2023-01-03 19:00:00,16638.01953,16649.60938,16618.61914,16637.66992
2023-01-03 20:00:00,16638.86914,16665.24023,16637.38086,16657.89062
2023-01-03 21:00:00,16658.59961,16668.88086,16652.61914,16659.01953
2023-01-03 22:00:00,16657.21094,16672.82031,16642.7207,16669.30078
2023-01-03 23:00:00,16670.08984,16687.11914,16661.74023,16669.0293
2023-01-04 00:00:00,16668.91992,16671.42969,16649.06055,16655.0
2023-01-04 01:00:00,16655.66016,16722.71094,16652.41992,16697.05078
2023-01-04 02:00:00,16696.7207,16741.83984,16696.05078,16732.7793
2023-01-04 03:00:00,16730.39062,16865.09961,16729.05078,16853.99023
2023-01-04 04:00:00,16860.78906,16893.56055,16844.05078,16857.86914
2023-01-04 05:00:00,16855.99023,16859.84961,16836.15039,16850.68945
2023-01-04 06:00:00,16852.2207,16868.39062,16845.41016,16866.40039
2023-01-04 07:00:00,16868.08984,16883.40039,16844.93945,16866.17969
2023-01-04 08:00:00,16867.11914,16890.34961,16831.58008,16863.66992
2023-01-04 09:00:00,16866.76953,16866.76953,16830.98047,16841.71094
2023-01-04 10:00:00,16841.26953,16842.81055,16828.7793,16840.18945
2023-01-04 11:00:00,16839.43945,16848.42969,16828.28906,16830.33008
2023-01-04 12:00:00,16829.2793,16837.06055,16802.11914,16806.98047
2023-01-04 13:00:00,16808.48047,16829.58984,16802.91992,16822.35938
2023-01-04 14:00:00,16822.25977,16850.06055,16792.58984,16813.17969
2023-01-04 15:00:00,16814.08984,16849.05078,16766.83984,16845.33008
2023-01-04 16:00:00,16835.93945,16888.92969,16824.57031,16856.32031
2023-01-04 17:00:00,16853.81055,16926.61914,16845.18945,16893.74023
2023-01-04 18:00:00,16895.00977,16983.21094,16870.44922,16952.24023
2023-01-04 19:00:00,16954.94922,16976.01953,16789.60938,16832.59961
2023-01-04 20:00:00,16830.0293,16841.64062,16775.58984,16803.88086
2023-01-04 21:00:00,16802.09961,16823.05078,16793.08008,16820.90039
2023-01-04 22:00:00,16822.06055,16839.93945,16811.43945,16822.74023
2023-01-04 23:00:00,16822.58008,16861.49023,16810.33008,16846.14062
2023-01-05 00:00:00,16846.14062,16870.10938,16824.59961,16826.15039
2023-01-05 01:00:00,16825.9707,16846.66992,16806.2793,16830.0293
2023-01-05 02:00:00,16829.92969,16840.48047,16824.23047,16831.83984
2023-01-05 03:00:00,16832.23047,16832.35938,16816.06055,16824.07031
2023-01-05 04:00:00,16823.49023,16839.89062,16818.48047,16835.28906
2023-01-05 05:00:00,16835.01953,16845.5293,16832.21094,16843.15039
2023-01-05 06:00:00,16842.83008,16843.15039,16812.08984,16815.75
2023-01-05 07:00:00,16817.25,16821.32031,16790.08008,16820.85938
2023-01-05 08:00:00,16820.23047,16827.75977,16791.64062,16803.83984
2023-01-05 09:00:00,16804.07031,16809.17969,16780.99023,16800.43945
2023-01-05 10:00:00,16798.41992,16829.32031,16798.41992,16820.16016
2023-01-05 11:00:00,16820.16992,16829.80078,16811.68945,16829.80078
2023-01-05 12:00:00,16829.23047,16829.80078,16812.24023,16818.67969
2023-01-05 13:00:00,16817.25,16821.69922,16775.08008,16775.7793
2023-01-05 14:00:00,16775.99023,16826.35938,16766.83984,16825.18945
2023-01-05 15:00:00,16826.35938,16871.05078,16820.69922,16836.46094
2023-01-05 16:00:00,16839.16992,16857.5293,16819.18945,16832.85938
2023-01-05 17:00:00,16831.43945,16839.76953,16808.16992,16808.16992
2023-01-05 18:00:00,16807.41016,16841.41016,16797.35938,16837.64062
2023-01-05 19:00:00,16837.38086,16869.57031,16826.49023,16857.49023
2023-01-05 20:00:00,16857.44922,16865.57031,16842.57031,16854.11914
2023-01-05 21:00:00,16855.91992,16858.74023,16830.9707,16843.66992
2023-01-05 22:00:00,16843.00977,16852.16016,16828.43945,16832.32031
2023-01-05 23:00:00,16833.39062,16843.24023,16815.14062,16824.58008
2023-01-06 00:00:00,16824.58008,16864.73047,16821.63086,16852.71094
2023-01-06 01:00:00,16854.19922,16857.55078,16818.5,16822.58984
2023-01-06 02:00:00,16822.64062,16832.94922,16798.06055,16829.75
2023-01-06 03:00:00,16830.50977,16835.88086,16820.69922,16829.08984
2023-01-06 04:00:00,16828.96094,16832.16992,16801.26953,16816.74023
2023-01-06 05:00:00,16816.19922,16817.83008,16794.11914,16804.93945
2023-01-06 06:00:00,16805.75977,16810.16016,16777.93945,16779.26953
2023-01-06 07:00:00,16778.98047,16794.07031,16775.0293,16783.65039
2023-01-06 08:00:00,16784.11914,16804.10938,16782.63086,16794.41016
2023-01-06 09:00:00,16794.36914,16794.66992,16758.39062,16780.49023
2023-01-06 10:00:00,16781.53906,16794.67969,16755.78906,16762.69922
2023-01-06 11:00:00,16755.78906,16764.92969,16720.35938,16730.99023
2023-01-06 12:00:00,16730.41016,16738.83008,16712.35938,16719.56055
2023-01-06 13:00:00,16720.48047,16789.89062,16698.5,16765.24023
2023-01-06 14:00:00,16765.78906,16782.09961,16719.90039,16741.38086
2023-01-06 15:00:00,16741.0293,16837.16992,16741.0293,16834.24023
2023-01-06 16:00:00,16837.16992,16840.32031,16799.92969,16824.59961
2023-01-06 17:00:00,16824.65039,16831.75977,16806.43945,16814.73047
2023-01-06 18:00:00,16813.43945,16853.81055,16813.43945,16842.32031
2023-01-06 19:00:00,16842.88086,16955.59961,16839.40039,16933.30078
2023-01-06 20:00:00,16931.66016,17009.38086,16886.21094,16893.43945
2023-01-06 21:00:00,16891.69922,16945.03906,16887.05078,16928.86914
2023-01-06 22:00:00,16928.25977,16965.75977,16928.25977,16955.32031
2023-01-06 23:00:00,16957.42969,16977.34961,16940.35938,16948.33008
2023-01-07 00:00:00,16948.33008,16974.96094,16931.92969,16974.96094
2023-01-07 01:00:00,16972.01953,16976.18945,16943.59961,16947.08008
2023-01-07 02:00:00,16947.41992,16952.67969,16934.03906,16940.15039
2023-01-07 03:00:00,16939.98047,16953.01953,16933.85938,16948.18945
2023-01-07 04:00:00,16948.35938,16949.81055,16933.83008,16935.06055
2023-01-07 05:00:00,16935.05078,16938.33984,16928.73047,16931.53906
2023-01-07 06:00:00,16931.19922,16933.26953,16920.38086,16930.08984
2023-01-07 07:00:00,16930.73047,16944.46094,16929.15039,16943.2793
2023-01-07 08:00:00,16943.53906,16951.0,16925.0,16925.59961
2023-01-07 09:00:00,16927.25977,16928.80078,16919.55078,16926.83008
2023-01-07 10:00:00,16926.83008,16926.83008,16909.32031,16918.53906
2023-01-07 11:00:00,16918.38086,16918.99023,16906.68945,16912.4707
2023-01-07 12:00:00,16912.66016,16915.5293,16903.58008,16913.05078
2023-01-07 13:00:00,16913.08984,16929.25977,16908.53906,16913.74023
2023-01-07 14:00:00,16913.75,16941.82031,16905.66016,16933.48047
2023-01-07 15:00:00,16933.23047,16941.51953,16930.00977,16936.09961
2023-01-07 16:00:00,16936.0293,16936.53906,16914.7793,16921.16992
2023-01-07 17:00:00,16921.19922,16931.76953,16917.40039,16926.9707
2023-01-07 18:00:00,16927.33008,16939.0,16926.9707,16937.94922
2023-01-07 19:00:00,16937.55078,16942.96094,16932.65039,16939.58008
2023-01-07 20:00:00,16939.60938,16947.75,16933.94922,16942.68945
2023-01-07 21:00:00,16943.10938,16946.59961,16933.96094,16935.76953
2023-01-07 22:00:00,16934.5,16939.25977,16927.75,16933.2793
2023-01-07 23:00:00,16933.41992,16945.86914,16928.05078,16941.51953
2023-01-08 00:00:00,16941.60938,16952.65039,16912.11914,16923.98047
2023-01-08 01:00:00,16923.65039,16933.0,16914.5,16928.9707
2023-01-08 02:00:00,16928.91016,16931.23047,16917.82031,16929.89062
2023-01-08 03:00:00,16929.88086,16942.01953,16926.41992,16940.96094
2023-01-08 04:00:00,16941.34961,16941.83984,16934.43945,16935.35938
2023-01-08 05:00:00,16934.43945,16942.25,16934.43945,16940.98047
2023-01-08 06:00:00,16941.46094,16949.49023,16933.50977,16949.49023
2023-01-08 07:00:00,16947.90039,16953.21094,16941.01953,16952.14062
2023-01-08 08:00:00,16952.10938,16953.76953,16941.58008,16945.42969
2023-01-08 09:00:00,16945.55078,16961.57031,16923.78906,16932.61914
2023-01-08 10:00:00,16933.75,16937.81055,16931.05078,16936.44922
2023-01-08 11:00:00,16936.03906,16940.40039,16927.03906,16928.23047
2023-01-08 12:00:00,16927.03906,16931.0293,16921.48047,16922.00977
2023-01-08 13:00:00,16923.07031,16934.66016,16920.17969,16929.91992
2023-01-08 14:00:00,16929.80078,16950.68945,16929.80078,16949.58008
2023-01-08 15:00:00,16950.2207,16998.4707,16937.58984,16998.4707
2023-01-08 16:00:00,16996.44922,17003.39062,16917.03906,16934.91016
2023-01-08 17:00:00,16935.17969,16947.4707,16920.61914,16927.10938
2023-01-08 18:00:00,16925.65039,16933.28906,16918.69922,16927.66016
2023-01-08 19:00:00,16928.14062,16934.66016,16922.2793,16926.58008
2023-01-08 20:00:00,16926.51953,16975.91992,16923.15039,16964.99023
2023-01-08 21:00:00,16965.99023,16983.24023,16947.38086,16955.32031
2023-01-08 22:00:00,16956.21094,16974.44922,16951.01953,16960.25977
2023-01-08 23:00:00,16961.00977,17125.42969,16960.25977,17115.88086
2023-01-09 00:00:00,17115.88086,17181.58008,17109.73047,17180.03906
2023-01-09 01:00:00,17181.58008,17203.51953,17146.57031,17176.21094
2023-01-09 02:00:00,17176.21094,17243.88086,17160.80078,17188.74023
2023-01-09 03:00:00,17189.73047,17212.82031,17180.68945,17198.84961
2023-01-09 04:00:00,17198.51953,17241.24023,17196.30078,17223.82031
2023-01-09 05:00:00,17223.86914,17245.88086,17201.93945,17204.71094
2023-01-09 06:00:00,17203.80078,17212.50977,17180.81055,17187.5293
2023-01-09 07:00:00,17187.57031,17211.46094,17183.75,17198.93945
2023-01-09 08:00:00,17200.11914,17223.82031,17185.07031,17194.75
2023-01-09 09:00:00,17193.41016,17261.65039,17189.03906,17238.66016
2023-01-09 10:00:00,17239.86914,17280.0,17237.4707,17262.14062
2023-01-09 11:00:00,17263.84961,17277.82031,17238.53906,17239.4707
2023-01-09 12:00:00,17238.21094,17251.21094,17231.25977,17247.08984
2023-01-09 13:00:00,17248.11914,17278.82031,17193.11914,17222.2207
2023-01-09 14:00:00,17224.18945,17265.0293,17206.65039,17263.43945
2023-01-09 15:00:00,17264.15039,17326.08008,17226.96094,17272.83984
2023-01-09 16:00:00,17270.21094,17352.81055,17268.91992,17320.19922
2023-01-09 17:00:00,17322.48047,17377.93945,17320.19922,17357.33008
2023-01-09 18:00:00,17356.0,17393.80078,17330.34961,17345.66992
2023-01-09 19:00:00,17347.19922,17351.08008,17298.68945,17298.68945
2023-01-09 20:00:00,17299.58008,17310.06055,17185.33984,17207.09961
2023-01-09 21:00:00,17207.06055,17243.90039,17168.15039,17177.69922
2023-01-09 22:00:00,17178.40039,17222.17969,17167.43945,17205.5
2023-01-09 23:00:00,17204.03906,17205.5,17131.25977,17180.03906
2023-01-10 00:00:00,17179.57031,17216.61914,17174.73047,17215.60938
2023-01-10 01:00:00,17216.11914,17229.55078,17187.49023,17193.19922
2023-01-10 02:00:00,17193.36914,17213.43945,17147.07031,17181.5293
2023-01-10 03:00:00,17182.33984,17206.67969,17174.32031,17206.42969
2023-01-10 04:00:00,17206.67969,17216.34961,17195.53906,17215.5
2023-01-10 05:00:00,17215.28906,17231.53906,17206.21094,17226.00977
2023-01-10 06:00:00,17225.83008,17229.68945,17189.36914,17202.13086
2023-01-10 07:00:00,17201.71094,17207.46094,17190.78906,17200.16992
2023-01-10 08:00:00,17197.68945,17262.5293,17189.61914,17254.94922
2023-01-10 09:00:00,17253.23047,17271.50977,17241.64062,17250.58984
2023-01-10 10:00:00,17251.69922,17273.41992,17236.92969,17270.43945
2023-01-10 11:00:00,17268.57031,17275.9707,17253.36914,17253.36914
2023-01-10 12:00:00,17253.61914,17256.46094,17218.83008,17222.21094
2023-01-10 13:00:00,17220.03906,17249.49023,17210.90039,17244.01953
2023-01-10 14:00:00,17242.17969,17309.4707,17218.46094,17285.31055
2023-01-10 15:00:00,17288.81055,17373.81055,17273.0293,17327.09961
2023-01-10 16:00:00,17326.98047,17341.41992,17285.23047,17304.92969
2023-01-10 17:00:00,17305.50977,17335.46094,17290.59961,17328.06055
2023-01-10 18:00:00,17329.25977,17439.32031,17325.84961,17424.75
2023-01-10 19:00:00,17426.0293,17451.13086,17410.18945,17427.16992
2023-01-10 20:00:00,17428.14062,17491.01953,17407.66016,17471.58984
2023-01-10 21:00:00,17476.85938,17492.05078,17450.67969,17470.91992
2023-01-10 22:00:00,17472.43945,17472.43945,17424.18945,17438.44922
2023-01-10 23:00:00,17439.25977,17446.05078,17410.99023,17443.0
2023-01-11 00:00:00,17443.0,17491.08984,17431.08008,17467.0293
2023-01-11 01:00:00,17462.16016,17499.75,17442.25,17458.66992
2023-01-11 02:00:00,17459.93945,17462.30078,17388.33984,17391.67969
2023-01-11 03:00:00,17388.33984,17423.90039,17373.75977,17416.25
2023-01-11 04:00:00,17416.67969,17425.85938,17395.88086,17410.7207
2023-01-11 05:00:00,17411.7207,17437.90039,17400.2207,17403.71094
2023-01-11 06:00:00,17407.42969,17445.2207,17391.61914,17441.01953
2023-01-11 07:00:00,17439.91992,17459.75977,17434.53906,17446.93945
2023-01-11 08:00:00,17446.89062,17451.16992,17417.66992,17448.82031
2023-01-11 09:00:00,17451.16992,17470.46094,17441.35938,17446.33008
2023-01-11 10:00:00,17444.75977,17460.40039,17436.67969,17440.9707
2023-01-11 11:00:00,17440.94922,17454.06055,17428.82031,17437.28906
2023-01-11 12:00:00,17437.14062,17437.96094,17405.46094,17417.61914
2023-01-11 13:00:00,17417.23047,17433.60938,17389.51953,17413.41016
2023-01-11 14:00:00,17414.26953,17433.73047,17377.41016,17411.40039
2023-01-11 15:00:00,17412.24023,17435.99023,17321.91016,17332.69922
2023-01-11 16:00:00,17333.90039,17365.91016,17326.15039,17347.24023
2023-01-11 17:00:00,17346.35938,17390.66992,17345.5,17381.13086
2023-01-11 18:00:00,17381.57031,17539.2207,17381.13086,17480.64062
2023-01-11 19:00:00,17485.01953,17553.32031,17475.2793,17549.19922
2023-01-11 20:00:00,17551.91992,17563.91016,17517.5293,17553.58008
2023-01-11 21:00:00,17556.49023,17571.42969,17530.75,17559.78906
2023-01-11 22:00:00,17557.10938,17592.2207,17516.96094,17570.66016
2023-01-11 23:00:00,17566.86914,17985.05078,17554.21094,17938.91016
2023-01-12 00:00:00,17930.34961,18227.44922,17911.7207,18227.44922
2023-01-12 01:00:00,18242.40039,18274.51953,18137.85938,18241.74023
2023-01-12 02:00:00,18248.21094,18307.85938,18195.93945,18199.68945
2023-01-12 03:00:00,18195.89062,18236.16016,18195.89062,18223.34961
2023-01-12 04:00:00,18222.83008,18229.73047,18199.34961,18216.61914
2023-01-12 05:00:00,18212.26953,18232.07031,18081.84961,18084.75
2023-01-12 06:00:00,18081.84961,18160.42969,18081.84961,18149.88086
2023-01-12 07:00:00,18149.46094,18176.82031,18119.93945,18137.50977
2023-01-12 08:00:00,18138.13086,18147.59961,18073.78906,18147.59961
2023-01-12 09:00:00,18149.63086,18176.25977,18129.90039,18163.7207
2023-01-12 10:00:00,18165.23047,18209.01953,18146.25977,18185.56055
2023-01-12 11:00:00,18184.4707,18216.58008,18164.26953,18202.36914
2023-01-12 12:00:00,18201.09961,18270.83984,18180.5293,18268.01953
2023-01-12 13:00:00,18270.30078,18313.34961,18053.66992,18313.34961
2023-01-12 14:00:00,18309.5293,18351.98047,17942.49023,17999.17969
2023-01-12 15:00:00,18002.43945,18128.58008,17998.84961,18100.41992
2023-01-12 16:00:00,18101.08008,18141.76953,18057.36914,18135.74023
2023-01-12 17:00:00,18132.90039,18824.83984,18113.35938,18817.92969
2023-01-12 18:00:00,18814.66992,18945.56055,18629.9707,18801.76953
2023-01-12 19:00:00,18796.86914,19031.65039,18777.33984,18884.00977
2023-01-12 20:00:00,18872.35938,19069.7793,18834.2793,19069.7793
2023-01-12 21:00:00,19055.0,19069.7793,18771.30078,18834.03906
2023-01-12 22:00:00,18835.07031,18927.19922,18789.55078,18914.44922
2023-01-12 23:00:00,18916.93945,18917.13086,18848.56055,18852.34961
2023-01-13 00:00:00,18848.50977,18888.91992,18722.56055,18781.36914
2023-01-13 01:00:00,18777.40039,18819.57031,18750.05078,18812.90039
2023-01-13 02:00:00,18812.33008,18837.89062,18789.09961,18835.34961
2023-01-13 03:00:00,18837.41016,18880.94922,18826.50977,18878.26953
2023-01-13 04:00:00,18875.50977,18878.5,18833.74023,18833.74023
2023-01-13 05:00:00,18832.94922,18837.59961,18787.80078,18790.0
2023-01-13 06:00:00,18787.80078,18863.49023,18786.58984,18854.41992
2023-01-13 07:00:00,18853.81055,18854.91016,18788.56055,18823.59961
2023-01-13 08:00:00,18822.93945,18857.91016,18813.0,18841.36914
2023-01-13 09:00:00,18842.38086,18929.46094,18842.38086,18917.14062
2023-01-13 10:00:00,18921.89062,19048.4707,18866.91016,19034.67969
2023-01-13 11:00:00,19048.4707,19048.4707,18893.9707,18924.25977
2023-01-13 12:00:00,18923.81055,18933.60938,18826.81055,18861.03906
2023-01-13 13:00:00,18854.92969,18900.0,18819.9707,18855.5
2023-01-13 14:00:00,18854.26953,19096.41992,18840.24023,19026.31055
2023-01-13 15:00:00,18994.26953,19292.91016,18994.26953,19265.00977
2023-01-13 16:00:00,19268.48047,19268.48047,19072.98047,19130.38086
2023-01-13 17:00:00,19131.73047,19378.66016,19112.69922,19256.75977
2023-01-13 18:00:00,19253.91992,19378.75,19253.91992,19299.80078
2023-01-13 19:00:00,19298.25977,19373.42969,19252.86914,19356.23047
2023-01-13 20:00:00,19350.24023,19498.23047,19324.33008,19475.07031
2023-01-13 21:00:00,19469.66016,19871.9707,19394.25,19807.25
2023-01-13 22:00:00,19812.99023,19990.26953,19799.99023,19860.0
2023-01-13 23:00:00,19856.4707,19935.21094,19748.50977,19928.73047
2023-01-14 00:00:00,19926.98047,21290.88086,19901.7793,20899.89062
2023-01-14 01:00:00,20881.60938,21079.11914,20716.51953,20939.43945
2023-01-14 02:00:00,20946.23047,21039.98047,20855.73047,20946.0293
2023-01-14 03:00:00,20940.4707,20978.67969,20810.93945,20956.66016
2023-01-14 04:00:00,20965.06055,20998.59961,20888.0293,20888.0293
2023-01-14 05:00:00,20901.58008,20914.44922,20805.40039,20841.0
2023-01-14 06:00:00,20843.51953,20965.90039,20841.0,20958.43945
2023-01-14 07:00:00,20958.49023,20967.5293,20854.58008,20906.75
2023-01-14 08:00:00,20907.94922,21022.65039,20883.44922,21005.65039
2023-01-14 09:00:00,21007.74023,21007.74023,20334.61914,20545.11914
2023-01-14 10:00:00,20534.2207,20534.2207,20278.57031,20506.99023
2023-01-14 11:00:00,20501.13086,20745.15039,20488.85938,20728.5293
2023-01-14 12:00:00,20729.39062,20946.7207,20599.33984,20923.30078
2023-01-14 13:00:00,20915.42969,20953.5,20795.10938,20935.75977
2023-01-14 14:00:00,20941.0293,21145.89062,20663.41016,20835.88086
2023-01-14 15:00:00,20819.00977,20873.13086,20682.03906,20797.4707
2023-01-14 16:00:00,20793.66016,20869.18945,20758.16992,20810.90039
2023-01-14 17:00:00,20798.67969,20894.05078,20758.05078,20765.38086
2023-01-14 18:00:00,20774.80078,20793.67969,20670.00977,20750.9707
2023-01-14 19:00:00,20761.56055,20843.9707,20738.99023,20794.56055
2023-01-14 20:00:00,20786.60938,20893.48047,20765.59961,20893.48047
2023-01-14 21:00:00,20891.43945,20931.98047,20841.7793,20900.26953
2023-01-14 22:00:00,20898.44922,20997.41992,20866.33008,20992.33008
2023-01-14 23:00:00,20997.41992,21068.41992,20952.28906,20967.93945
2023-01-15 00:00:00,20951.43945,20996.49023,20645.81055,20766.13086
2023-01-15 01:00:00,20769.84961,20782.55078,20674.25977,20780.2793
2023-01-15 02:00:00,20772.00977,20810.88086,20673.25977,20693.17969
2023-01-15 03:00:00,20676.16016,20739.5,20595.76953,20729.10938
2023-01-15 04:00:00,20725.78906,20757.58984,20686.32031,20701.43945
2023-01-15 05:00:00,20706.89062,20775.65039,20683.39062,20750.66992
2023-01-15 06:00:00,20754.00977,20786.96094,20710.41992,20730.41016
2023-01-15 07:00:00,20722.25,20737.76953,20677.58008,20737.43945
2023-01-15 08:00:00,20736.63086,20753.66992,20603.66016,20623.00977
2023-01-15 09:00:00,20616.71094,20731.73047,20587.68945,20722.28906
2023-01-15 10:00:00,20752.91016,20758.06055,20699.42969,20737.61914
2023-01-15 11:00:00,20738.32031,20744.34961,20678.93945,20732.10938
2023-01-15 12:00:00,20730.88086,20739.64062,20666.92969,20694.86914
2023-01-15 13:00:00,20698.34961,20829.99023,20692.65039,20702.83984
2023-01-15 14:00:00,20709.13086,20824.0293,20696.36914,20796.49023
2023-01-15 15:00:00,20794.30078,20965.39062,20787.32031,20935.11914
2023-01-15 16:00:00,20930.88086,20949.44922,20864.34961,20878.5
2023-01-15 17:00:00,20879.59961,21033.91016,20878.5,20942.86914
2023-01-15 18:00:00,20922.32031,20926.92969,20693.74023,20820.03906
2023-01-15 19:00:00,20819.19922,20890.4707,20789.56055,20874.30078
2023-01-15 20:00:00,20872.99023,20930.25,20847.32031,20910.91992
2023-01-15 21:00:00,20910.40039,20933.50977,20877.03906,20904.99023
2023-01-15 22:00:00,20911.30078,20954.89062,20756.83008,20919.08984
2023-01-15 23:00:00,20917.2207,20932.13086,20851.21094,20884.64062
2023-01-16 00:00:00,20880.41016,20994.67969,20804.10938,20994.67969
2023-01-16 01:00:00,20974.25,21291.7207,20937.18945,21191.14062
2023-01-16 02:00:00,21197.2207,21406.05078,21144.19922,21227.00977
2023-01-16 03:00:00,21217.56055,21223.41016,21048.05078,21084.39062
2023-01-16 04:00:00,21083.0,21172.39062,21052.68945,21171.68945
2023-01-16 05:00:00,21159.01953,21219.16016,21134.68945,21211.25977
2023-01-16 06:00:00,21196.49023,21258.33984,21119.32031,21154.85938
2023-01-16 07:00:00,21153.30078,21164.64062,21079.74023,21117.55078
2023-01-16 08:00:00,21117.40039,21120.28906,20684.19922,20751.92969
2023-01-16 09:00:00,20759.84961,20843.43945,20735.41016,20834.75977
2023-01-16 10:00:00,20837.10938,20896.50977,20809.69922,20845.81055
2023-01-16 11:00:00,20846.69922,20863.89062,20793.94922,20835.90039
2023-01-16 12:00:00,20824.68945,20870.78906,20795.80078,20795.80078
2023-01-16 13:00:00,20790.64062,20871.24023,20789.68945,20822.75977
2023-01-16 14:00:00,20827.65039,20893.2793,20789.59961,20860.55078
2023-01-16 15:00:00,20864.30078,21034.91992,20633.40039,20995.42969
2023-01-16 16:00:00,20995.76953,21044.06055,20926.2207,20991.42969
2023-01-16 17:00:00,21002.55078,21120.2207,20994.83984,21104.0
2023-01-16 18:00:00,21104.57031,21283.24023,21063.63086,21280.19922
